Metal ion,Ligand,Formula,Ligand class,Equilibrium,Temperature (C),Ionic strength,Value type,Value,Note,SMILES,max_eq_num,AcidCount,AmineCount,PhenolCount,PyridineCount,MonoPhosphateCount,ImidazoleNHCount,CyclicAmineCount,Ligand_class_id,molecular_weight,HBD,HBA,logP,TPSA
H⁺,L-Tyrosyl-L-tyrosyl-L-tyrosine,C27H29N3O7,tripeptides,[HL]/[L][H],25,0.1,Log K,10.92,,N[C@@H](Cc1ccc(O)cc1)C(=O)N[C@@H](Cc2ccc(O)cc2)C(=O)N[C@@H](Cc3ccc(O)cc3)C(O)=O,5,1,1,3,0,0,0,0,4,507.543,7,7,1.2128,182.21
H⁺,L-Tyrosyl-L-tyrosyl-L-tyrosine,C27H29N3O7,tripeptides,[H₂L]/[HL][H],25,0.1,Log K,9.95,,N[C@@H](Cc1ccc(O)cc1)C(=O)N[C@@H](Cc2ccc(O)cc2)C(=O)N[C@@H](Cc3ccc(O)cc3)C(O)=O,5,1,1,3,0,0,0,0,4,507.543,7,7,1.2128,182.21
H⁺,L-Tyrosyl-L-tyrosyl-L-tyrosine,C27H29N3O7,tripeptides,[H₃L]/[H₂L][H],25,0.1,Log K,9.56,,N[C@@H](Cc1ccc(O)cc1)C(=O)N[C@@H](Cc2ccc(O)cc2)C(=O)N[C@@H](Cc3ccc(O)cc3)C(O)=O,5,1,1,3,0,0,0,0,4,507.543,7,7,1.2128,182.21
H⁺,L-Tyrosyl-L-tyrosyl-L-tyrosine,C27H29N3O7,tripeptides,[H₄L]/[H₃L][H],25,0.1,Log K,7.22,,N[C@@H](Cc1ccc(O)cc1)C(=O)N[C@@H](Cc2ccc(O)cc2)C(=O)N[C@@H](Cc3ccc(O)cc3)C(O)=O,5,1,1,3,0,0,0,0,4,507.543,7,7,1.2128,182.21
H⁺,L-Tyrosyl-L-tyrosyl-L-tyrosine,C27H29N3O7,tripeptides,[H₅L]/[H₄L][H],25,0.1,Log K,3.37,,N[C@@H](Cc1ccc(O)cc1)C(=O)N[C@@H](Cc2ccc(O)cc2)C(=O)N[C@@H](Cc3ccc(O)cc3)C(O)=O,5,1,1,3,0,0,0,0,4,507.543,7,7,1.2128,182.21
H⁺,L-Lysyl-L-lysyl-L-lysine,C18H39N6O4,tripeptides,[HL]/[L][H],25,0.1,Log K,11.21,,NCCCC[C@H](N)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCCCN)C(O)=O,5,1,4,0,0,0,0,0,4,402.54,7,7,-1.2451,199.58
H⁺,L-Lysyl-L-lysyl-L-lysine,C18H39N6O4,tripeptides,[H₂L]/[HL][H],25,0.1,Log K,10.43,,NCCCC[C@H](N)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCCCN)C(O)=O,5,1,4,0,0,0,0,0,4,402.54,7,7,-1.2451,199.58
H⁺,L-Lysyl-L-lysyl-L-lysine,C18H39N6O4,tripeptides,[H₃L]/[H₂L][H],25,0.1,Log K,9.69,,NCCCC[C@H](N)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCCCN)C(O)=O,5,1,4,0,0,0,0,0,4,402.54,7,7,-1.2451,199.58
H⁺,L-Lysyl-L-lysyl-L-lysine,C18H39N6O4,tripeptides,[H₄L]/[H₃L][H],25,0.1,Log K,7.23,,NCCCC[C@H](N)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCCCN)C(O)=O,5,1,4,0,0,0,0,0,4,402.54,7,7,-1.2451,199.58
H⁺,L-Lysyl-L-lysyl-L-lysine,C18H39N6O4,tripeptides,[H₅L]/[H₄L][H],25,0.1,Log K,2.97,,NCCCC[C@H](N)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCCCN)C(O)=O,5,1,4,0,0,0,0,0,4,402.54,7,7,-1.2451,199.58
H⁺,L-Lysyl-D-lysyl-L-lysine,C18H39N6O4,tripeptides,[HL]/[L][H],25,0.1,Log K,11.31,,NCCCC[C@H](N)C(=O)N[C@H](CCCCN)C(=O)N[C@@H](CCCCN)C(O)=O,5,1,4,0,0,0,0,0,4,402.54,7,7,-1.2451,199.58
H⁺,L-Lysyl-D-lysyl-L-lysine,C18H39N6O4,tripeptides,[H₂L]/[HL][H],25,0.1,Log K,10.43,,NCCCC[C@H](N)C(=O)N[C@H](CCCCN)C(=O)N[C@@H](CCCCN)C(O)=O,5,1,4,0,0,0,0,0,4,402.54,7,7,-1.2451,199.58
H⁺,L-Lysyl-D-lysyl-L-lysine,C18H39N6O4,tripeptides,[H₃L]/[H₂L][H],25,0.1,Log K,9.68,,NCCCC[C@H](N)C(=O)N[C@H](CCCCN)C(=O)N[C@@H](CCCCN)C(O)=O,5,1,4,0,0,0,0,0,4,402.54,7,7,-1.2451,199.58
H⁺,L-Lysyl-D-lysyl-L-lysine,C18H39N6O4,tripeptides,[H₄L]/[H₃L][H],25,0.1,Log K,7.18,,NCCCC[C@H](N)C(=O)N[C@H](CCCCN)C(=O)N[C@@H](CCCCN)C(O)=O,5,1,4,0,0,0,0,0,4,402.54,7,7,-1.2451,199.58
H⁺,L-Lysyl-D-lysyl-L-lysine,C18H39N6O4,tripeptides,[H₅L]/[H₄L][H],25,0.1,Log K,2.8,,NCCCC[C@H](N)C(=O)N[C@H](CCCCN)C(=O)N[C@@H](CCCCN)C(O)=O,5,1,4,0,0,0,0,0,4,402.54,7,7,-1.2451,199.58
H⁺,L-Lysyl-D-lysyl-D-lysine,C18H39N6O4,tripeptides,[HL]/[L][H],25,0.1,Log K,10.98,,NCCCC[C@H](N)C(=O)N[C@H](CCCCN)C(=O)N[C@H](CCCCN)C(O)=O,5,1,4,0,0,0,0,0,4,402.54,7,7,-1.2451,199.58
H⁺,L-Lysyl-D-lysyl-D-lysine,C18H39N6O4,tripeptides,[H₂L]/[HL][H],25,0.1,Log K,10.27,,NCCCC[C@H](N)C(=O)N[C@H](CCCCN)C(=O)N[C@H](CCCCN)C(O)=O,5,1,4,0,0,0,0,0,4,402.54,7,7,-1.2451,199.58
H⁺,L-Lysyl-D-lysyl-D-lysine,C18H39N6O4,tripeptides,[H₃L]/[H₂L][H],25,0.1,Log K,9.49,,NCCCC[C@H](N)C(=O)N[C@H](CCCCN)C(=O)N[C@H](CCCCN)C(O)=O,5,1,4,0,0,0,0,0,4,402.54,7,7,-1.2451,199.58
H⁺,L-Lysyl-D-lysyl-D-lysine,C18H39N6O4,tripeptides,[H₄L]/[H₃L][H],25,0.1,Log K,7.03,,NCCCC[C@H](N)C(=O)N[C@H](CCCCN)C(=O)N[C@H](CCCCN)C(O)=O,5,1,4,0,0,0,0,0,4,402.54,7,7,-1.2451,199.58
H⁺,L-Lysyl-D-lysyl-D-lysine,C18H39N6O4,tripeptides,[H₅L]/[H₄L][H],25,0.1,Log K,2.83,,NCCCC[C@H](N)C(=O)N[C@H](CCCCN)C(=O)N[C@H](CCCCN)C(O)=O,5,1,4,0,0,0,0,0,4,402.54,7,7,-1.2451,199.58
H⁺,L-Arginyl-L-lysyl-L-aspartyl-L-valyl-L-tyrosine,C30H49N9O9,polypeptides,[HL]/[L][H],25,0.1,Log K,10.38,,CC(C)[C@H](NC(=O)[C@H](CC(O)=O)NC(=O)[C@H](CCCCN)NC(=O)[C@@H](N)CCCNC(N)=N)C(=O)N[C@@H](Cc1ccc(O)cc1)C(O)=O,5,2,3,1,0,0,0,0,5,679.776,12,10,-2.1912,325.17
H⁺,L-Arginyl-L-lysyl-L-aspartyl-L-valyl-L-tyrosine,C30H49N9O9,polypeptides,[H₂L]/[HL][H],25,0.1,Log K,9.75,,CC(C)[C@H](NC(=O)[C@H](CC(O)=O)NC(=O)[C@H](CCCCN)NC(=O)[C@@H](N)CCCNC(N)=N)C(=O)N[C@@H](Cc1ccc(O)cc1)C(O)=O,5,2,3,1,0,0,0,0,5,679.776,12,10,-2.1912,325.17
H⁺,L-Arginyl-L-lysyl-L-aspartyl-L-valyl-L-tyrosine,C30H49N9O9,polypeptides,[H₃L]/[H₂L][H],25,0.1,Log K,7.2,,CC(C)[C@H](NC(=O)[C@H](CC(O)=O)NC(=O)[C@H](CCCCN)NC(=O)[C@@H](N)CCCNC(N)=N)C(=O)N[C@@H](Cc1ccc(O)cc1)C(O)=O,5,2,3,1,0,0,0,0,5,679.776,12,10,-2.1912,325.17
H⁺,L-Arginyl-L-lysyl-L-aspartyl-L-valyl-L-tyrosine,C30H49N9O9,polypeptides,[H₄L]/[H₃L][H],25,0.1,Log K,3.25,,CC(C)[C@H](NC(=O)[C@H](CC(O)=O)NC(=O)[C@H](CCCCN)NC(=O)[C@@H](N)CCCNC(N)=N)C(=O)N[C@@H](Cc1ccc(O)cc1)C(O)=O,5,2,3,1,0,0,0,0,5,679.776,12,10,-2.1912,325.17
H⁺,L-Arginyl-L-lysyl-L-aspartyl-L-valyl-L-tyrosine,C30H49N9O9,polypeptides,[H₅L]/[H₄L][H],25,0.1,Log K,1.9,,CC(C)[C@H](NC(=O)[C@H](CC(O)=O)NC(=O)[C@H](CCCCN)NC(=O)[C@@H](N)CCCNC(N)=N)C(=O)N[C@@H](Cc1ccc(O)cc1)C(O)=O,5,2,3,1,0,0,0,0,5,679.776,12,10,-2.1912,325.17
H⁺,"N-(4-Hydroxy-2,5-dicarboxyphenyl)iminodiacetic acid",C12H11N1O9,Aniline carboxylic acids,[H₂L]/[HL][H],25,0.1,Log K,8.61,K⁺ salt used as background electrolyte.,OC(=O)CN(CC(O)=O)c1cc(C(O)=O)c(O)cc1C(O)=O,5,4,0,1,0,0,0,0,6,313.218,5,6,-0.2358,172.67
H⁺,"N-(4-Hydroxy-2,5-dicarboxyphenyl)iminodiacetic acid",C12H11N1O9,Aniline carboxylic acids,[H₃L]/[H₂L][H],25,0.1,Log K,3.18,K⁺ salt used as background electrolyte.,OC(=O)CN(CC(O)=O)c1cc(C(O)=O)c(O)cc1C(O)=O,5,4,0,1,0,0,0,0,6,313.218,5,6,-0.2358,172.67
H⁺,"N-(4-Hydroxy-2,5-dicarboxyphenyl)iminodiacetic acid",C12H11N1O9,Aniline carboxylic acids,[H₄L]/[H₃L][H],25,0.1,Log K,2.2,K⁺ salt used as background electrolyte.,OC(=O)CN(CC(O)=O)c1cc(C(O)=O)c(O)cc1C(O)=O,5,4,0,1,0,0,0,0,6,313.218,5,6,-0.2358,172.67
H⁺,"N-(4-Hydroxy-2,5-dicarboxyphenyl)iminodiacetic acid",C12H11N1O9,Aniline carboxylic acids,[H₅L]/[H₄L][H],25,0.1,Log K,1.6,K⁺ salt used as background electrolyte.,OC(=O)CN(CC(O)=O)c1cc(C(O)=O)c(O)cc1C(O)=O,5,4,0,1,0,0,0,0,6,313.218,5,6,-0.2358,172.67
H⁺,"N-[2,5-Dicarboxy-4-(carboxymethylamino)phenyl]iminodiacetic acid",C14H14N2O10,Aniline carboxylic acids,[HL]/[L][H],25,0.1,Log K,9.4,K⁺ salt used as background electrolyte.,OC(=O)CNc1cc(C(O)=O)c(cc1C(O)=O)N(CC(O)=O)CC(O)=O,5,5,0,0,0,0,0,0,6,370.27,6,7,-0.4449,201.77
H⁺,"N-[2,5-Dicarboxy-4-(carboxymethylamino)phenyl]iminodiacetic acid",C14H14N2O10,Aniline carboxylic acids,[H₂L]/[HL][H],25,0.1,Log K,4.48,K⁺ salt used as background electrolyte.,OC(=O)CNc1cc(C(O)=O)c(cc1C(O)=O)N(CC(O)=O)CC(O)=O,5,5,0,0,0,0,0,0,6,370.27,6,7,-0.4449,201.77
H⁺,"N-[2,5-Dicarboxy-4-(carboxymethylamino)phenyl]iminodiacetic acid",C14H14N2O10,Aniline carboxylic acids,[H₃L]/[H₂L][H],25,0.1,Log K,3.57,K⁺ salt used as background electrolyte.,OC(=O)CNc1cc(C(O)=O)c(cc1C(O)=O)N(CC(O)=O)CC(O)=O,5,5,0,0,0,0,0,0,6,370.27,6,7,-0.4449,201.77
H⁺,"N-[2,5-Dicarboxy-4-(carboxymethylamino)phenyl]iminodiacetic acid",C14H14N2O10,Aniline carboxylic acids,[H₄L]/[H₃L][H],25,0.1,Log K,2.67,K⁺ salt used as background electrolyte.,OC(=O)CNc1cc(C(O)=O)c(cc1C(O)=O)N(CC(O)=O)CC(O)=O,5,5,0,0,0,0,0,0,6,370.27,6,7,-0.4449,201.77
H⁺,"N-[2,5-Dicarboxy-4-(carboxymethylamino)phenyl]iminodiacetic acid",C14H14N2O10,Aniline carboxylic acids,[H₅L]/[H₄L][H],25,0.1,Log K,1.8,K⁺ salt used as background electrolyte.,OC(=O)CNc1cc(C(O)=O)c(cc1C(O)=O)N(CC(O)=O)CC(O)=O,5,5,0,0,0,0,0,0,6,370.27,6,7,-0.4449,201.77
H⁺,"2-Methyl-1,3-phenylenedinitrilotetraacetic acid",C15H18N2O8,Aniline carboxylic acids,[HL]/[L][H],25,0.1,Log K,6.14,K⁺ salt used as background electrolyte.,Cc1c(cccc1N(CC(O)=O)CC(O)=O)N(CC(O)=O)CC(O)=O,5,4,0,0,0,0,0,0,6,354.315,4,6,-0.0538,155.68
H⁺,"2-Methyl-1,3-phenylenedinitrilotetraacetic acid",C15H18N2O8,Aniline carboxylic acids,[H₂L]/[HL][H],25,0.1,Log K,4.53,K⁺ salt used as background electrolyte.,Cc1c(cccc1N(CC(O)=O)CC(O)=O)N(CC(O)=O)CC(O)=O,5,4,0,0,0,0,0,0,6,354.315,4,6,-0.0538,155.68
H⁺,"2-Methyl-1,3-phenylenedinitrilotetraacetic acid",C15H18N2O8,Aniline carboxylic acids,[H₃L]/[H₂L][H],25,0.1,Log K,3.44,,Cc1c(cccc1N(CC(O)=O)CC(O)=O)N(CC(O)=O)CC(O)=O,5,4,0,0,0,0,0,0,6,354.315,4,6,-0.0538,155.68
H⁺,"2-Methyl-1,3-phenylenedinitrilotetraacetic acid",C15H18N2O8,Aniline carboxylic acids,[H₄L]/[H₃L][H],25,0.1,Log K,2.28,,Cc1c(cccc1N(CC(O)=O)CC(O)=O)N(CC(O)=O)CC(O)=O,5,4,0,0,0,0,0,0,6,354.315,4,6,-0.0538,155.68
H⁺,"2-Methyl-1,3-phenylenedinitrilotetraacetic acid",C15H18N2O8,Aniline carboxylic acids,[H₅L]/[H₄L][H],25,0.1,Log K,1.9,,Cc1c(cccc1N(CC(O)=O)CC(O)=O)N(CC(O)=O)CC(O)=O,5,4,0,0,0,0,0,0,6,354.315,4,6,-0.0538,155.68
H⁺,"1,4,7-Tris(2-mercaptoethyl)-1,4,7-triazacyclononane",C12H27N3S3,Aza-macrocycles,[HL]/[L][H],25,0.1,Log K,13.4,,SCCN1CCN(CCS)CCN(CCS)CC1,5,0,0,0,0,0,0,0,11,309.57,3,6,0.6954,9.72
H⁺,"1,4,7-Tris(2-mercaptoethyl)-1,4,7-triazacyclononane",C12H27N3S3,Aza-macrocycles,[H₂L]/[HL][H],25,0.1,Log K,10.97,,SCCN1CCN(CCS)CCN(CCS)CC1,5,0,0,0,0,0,0,0,11,309.57,3,6,0.6954,9.72
H⁺,"1,4,7-Tris(2-mercaptoethyl)-1,4,7-triazacyclononane",C12H27N3S3,Aza-macrocycles,[H₃L]/[H₂L][H],25,0.1,Log K,9.45,,SCCN1CCN(CCS)CCN(CCS)CC1,5,0,0,0,0,0,0,0,11,309.57,3,6,0.6954,9.72
H⁺,"1,4,7-Tris(2-mercaptoethyl)-1,4,7-triazacyclononane",C12H27N3S3,Aza-macrocycles,[H₄L]/[H₃L][H],25,0.1,Log K,8.26,,SCCN1CCN(CCS)CCN(CCS)CC1,5,0,0,0,0,0,0,0,11,309.57,3,6,0.6954,9.72
H⁺,"1,4,7-Tris(2-mercaptoethyl)-1,4,7-triazacyclononane",C12H27N3S3,Aza-macrocycles,[H₅L]/[H₄L][H],25,0.1,Log K,2.5,,SCCN1CCN(CCS)CCN(CCS)CC1,5,0,0,0,0,0,0,0,11,309.57,3,6,0.6954,9.72
H⁺,"1,4,7,11,14-Pentaazacycloheptadecane",C12H29N5,Aza-macrocycles,[HL]/[L][H],25,0.1,Log K,10.2,,C1CNCCNCCCNCCNCCNC1,5,0,0,0,0,0,0,5,11,243.399,5,5,-1.2718,60.15
H⁺,"1,4,7,11,14-Pentaazacycloheptadecane",C12H29N5,Aza-macrocycles,[H₂L]/[HL][H],25,0.1,Log K,9.5,,C1CNCCNCCCNCCNCCNC1,5,0,0,0,0,0,0,5,11,243.399,5,5,-1.2718,60.15
H⁺,"1,4,7,11,14-Pentaazacycloheptadecane",C12H29N5,Aza-macrocycles,[H₃L]/[H₂L][H],25,0.1,Log K,7.24,,C1CNCCNCCCNCCNCCNC1,5,0,0,0,0,0,0,5,11,243.399,5,5,-1.2718,60.15
H⁺,"1,4,7,11,14-Pentaazacycloheptadecane",C12H29N5,Aza-macrocycles,[H₄L]/[H₃L][H],25,0.1,Log K,3.98,,C1CNCCNCCCNCCNCCNC1,5,0,0,0,0,0,0,5,11,243.399,5,5,-1.2718,60.15
H⁺,"1,4,7,11,14-Pentaazacycloheptadecane",C12H29N5,Aza-macrocycles,[H₅L]/[H₄L][H],25,0.1,Log K,2.26,,C1CNCCNCCCNCCNCCNC1,5,0,0,0,0,0,0,5,11,243.399,5,5,-1.2718,60.15
H⁺,Benzenepentacarboxylic acid,C11H6O10,Carboxylic acids polyacids,[HL]/[L][H],25,0.1,Log K,5.72,NaCl used as background electrolyte.,OC(=O)c1cc(C(O)=O)c(C(O)=O)c(C(O)=O)c1C(O)=O,5,5,0,0,0,0,0,0,31,298.159,5,5,0.1776,186.5
H⁺,Benzenepentacarboxylic acid,C11H6O10,Carboxylic acids polyacids,[HL]/[L][H],25,0.1,Log K,5.82,KCl used as background electrolyte.,OC(=O)c1cc(C(O)=O)c(C(O)=O)c(C(O)=O)c1C(O)=O,5,5,0,0,0,0,0,0,31,298.159,5,5,0.1776,186.5
H⁺,Benzenepentacarboxylic acid,C11H6O10,Carboxylic acids polyacids,[HL]/[L][H],25,0.1,Log K,6.56,Tetraalkyl ammonium salt used as background electrolyte.,OC(=O)c1cc(C(O)=O)c(C(O)=O)c(C(O)=O)c1C(O)=O,5,5,0,0,0,0,0,0,31,298.159,5,5,0.1776,186.5
H⁺,Benzenepentacarboxylic acid,C11H6O10,Carboxylic acids polyacids,[HL]/[L][H],25,0.5,Log K,5.3,NaCl used as background electrolyte.,OC(=O)c1cc(C(O)=O)c(C(O)=O)c(C(O)=O)c1C(O)=O,5,5,0,0,0,0,0,0,31,298.159,5,5,0.1776,186.5
H⁺,Benzenepentacarboxylic acid,C11H6O10,Carboxylic acids polyacids,[HL]/[L][H],25,0.5,Log K,6.51,Tetraalkyl ammonium salt used as background electrolyte.,OC(=O)c1cc(C(O)=O)c(C(O)=O)c(C(O)=O)c1C(O)=O,5,5,0,0,0,0,0,0,31,298.159,5,5,0.1776,186.5
H⁺,Benzenepentacarboxylic acid,C11H6O10,Carboxylic acids polyacids,[HL]/[L][H],25,0.0,Log K,7.43,,OC(=O)c1cc(C(O)=O)c(C(O)=O)c(C(O)=O)c1C(O)=O,5,5,0,0,0,0,0,0,31,298.159,5,5,0.1776,186.5
H⁺,Benzenepentacarboxylic acid,C11H6O10,Carboxylic acids polyacids,[H₂L]/[HL][H],25,0.1,Log K,4.63,NaCl used as background electrolyte.,OC(=O)c1cc(C(O)=O)c(C(O)=O)c(C(O)=O)c1C(O)=O,5,5,0,0,0,0,0,0,31,298.159,5,5,0.1776,186.5
H⁺,Benzenepentacarboxylic acid,C11H6O10,Carboxylic acids polyacids,[H₂L]/[HL][H],25,0.1,Log K,4.76,KCl used as background electrolyte.,OC(=O)c1cc(C(O)=O)c(C(O)=O)c(C(O)=O)c1C(O)=O,5,5,0,0,0,0,0,0,31,298.159,5,5,0.1776,186.5
H⁺,Benzenepentacarboxylic acid,C11H6O10,Carboxylic acids polyacids,[H₂L]/[HL][H],25,0.1,Log K,5.17,Tetraalkyl ammonium salt used as background electrolyte.,OC(=O)c1cc(C(O)=O)c(C(O)=O)c(C(O)=O)c1C(O)=O,5,5,0,0,0,0,0,0,31,298.159,5,5,0.1776,186.5
H⁺,Benzenepentacarboxylic acid,C11H6O10,Carboxylic acids polyacids,[H₂L]/[HL][H],25,0.5,Log K,4.23,NaCl used as background electrolyte.,OC(=O)c1cc(C(O)=O)c(C(O)=O)c(C(O)=O)c1C(O)=O,5,5,0,0,0,0,0,0,31,298.159,5,5,0.1776,186.5
H⁺,Benzenepentacarboxylic acid,C11H6O10,Carboxylic acids polyacids,[H₂L]/[HL][H],25,0.5,Log K,5.14,Tetraalkyl ammonium salt used as background electrolyte.,OC(=O)c1cc(C(O)=O)c(C(O)=O)c(C(O)=O)c1C(O)=O,5,5,0,0,0,0,0,0,31,298.159,5,5,0.1776,186.5
H⁺,Benzenepentacarboxylic acid,C11H6O10,Carboxylic acids polyacids,[H₂L]/[HL][H],25,0.0,Log K,5.87,,OC(=O)c1cc(C(O)=O)c(C(O)=O)c(C(O)=O)c1C(O)=O,5,5,0,0,0,0,0,0,31,298.159,5,5,0.1776,186.5
H⁺,Benzenepentacarboxylic acid,C11H6O10,Carboxylic acids polyacids,[H₃L]/[H₂L][H],25,0.1,Log K,3.37,NaCl used as background electrolyte.,OC(=O)c1cc(C(O)=O)c(C(O)=O)c(C(O)=O)c1C(O)=O,5,5,0,0,0,0,0,0,31,298.159,5,5,0.1776,186.5
H⁺,Benzenepentacarboxylic acid,C11H6O10,Carboxylic acids polyacids,[H₃L]/[H₂L][H],25,0.1,Log K,3.72,KCl used as background electrolyte.,OC(=O)c1cc(C(O)=O)c(C(O)=O)c(C(O)=O)c1C(O)=O,5,5,0,0,0,0,0,0,31,298.159,5,5,0.1776,186.5
H⁺,Benzenepentacarboxylic acid,C11H6O10,Carboxylic acids polyacids,[H₃L]/[H₂L][H],25,0.1,Log K,3.87,Tetraalkyl ammonium salt used as background electrolyte.,OC(=O)c1cc(C(O)=O)c(C(O)=O)c(C(O)=O)c1C(O)=O,5,5,0,0,0,0,0,0,31,298.159,5,5,0.1776,186.5
H⁺,Benzenepentacarboxylic acid,C11H6O10,Carboxylic acids polyacids,[H₃L]/[H₂L][H],25,0.5,Log K,3.25,NaCl used as background electrolyte.,OC(=O)c1cc(C(O)=O)c(C(O)=O)c(C(O)=O)c1C(O)=O,5,5,0,0,0,0,0,0,31,298.159,5,5,0.1776,186.5
H⁺,Benzenepentacarboxylic acid,C11H6O10,Carboxylic acids polyacids,[H₃L]/[H₂L][H],25,0.5,Log K,3.86,Tetraalkyl ammonium salt used as background electrolyte.,OC(=O)c1cc(C(O)=O)c(C(O)=O)c(C(O)=O)c1C(O)=O,5,5,0,0,0,0,0,0,31,298.159,5,5,0.1776,186.5
H⁺,Benzenepentacarboxylic acid,C11H6O10,Carboxylic acids polyacids,[H₃L]/[H₂L][H],25,0.0,Log K,4.39,,OC(=O)c1cc(C(O)=O)c(C(O)=O)c(C(O)=O)c1C(O)=O,5,5,0,0,0,0,0,0,31,298.159,5,5,0.1776,186.5
H⁺,Benzenepentacarboxylic acid,C11H6O10,Carboxylic acids polyacids,[H₄L]/[H₃L][H],25,0.1,Log K,2.39,NaCl used as background electrolyte.,OC(=O)c1cc(C(O)=O)c(C(O)=O)c(C(O)=O)c1C(O)=O,5,5,0,0,0,0,0,0,31,298.159,5,5,0.1776,186.5
H⁺,Benzenepentacarboxylic acid,C11H6O10,Carboxylic acids polyacids,[H₄L]/[H₃L][H],25,0.1,Log K,2.64,,OC(=O)c1cc(C(O)=O)c(C(O)=O)c(C(O)=O)c1C(O)=O,5,5,0,0,0,0,0,0,31,298.159,5,5,0.1776,186.5
H⁺,Benzenepentacarboxylic acid,C11H6O10,Carboxylic acids polyacids,[H₄L]/[H₃L][H],25,0.5,Log K,2.2,NaCl used as background electrolyte.,OC(=O)c1cc(C(O)=O)c(C(O)=O)c(C(O)=O)c1C(O)=O,5,5,0,0,0,0,0,0,31,298.159,5,5,0.1776,186.5
