Metal ion,Ligand,Formula,Ligand class,Equilibrium,Temperature (C),Ionic strength,Value type,Value,Note,SMILES,max_eq_num,AcidCount,AmineCount,PhenolCount,PyridineCount,MonoPhosphateCount,ImidazoleNHCount,CyclicAmineCount,Ligand_class_id,molecular_weight,HBD,HBA,logP,TPSA
H⁺,L-2-Aminopentanedioic acid (Glutamic acid),C5H9N1O4,Amino Acids,[HL]/[L][H],25,0.0,Log K,9.96,,N[C@@H](CCC(O)=O)C(O)=O,3,2,1,0,0,0,0,0,0,147.13,3,3,-0.7369,100.62
H⁺,L-2-Aminopentanedioic acid (Glutamic acid),C5H9N1O4,Amino Acids,[H₂L]/[HL][H],25,0.1,Log K,4.15,,N[C@@H](CCC(O)=O)C(O)=O,3,2,1,0,0,0,0,0,0,147.13,3,3,-0.7369,100.62
H⁺,L-2-Aminopentanedioic acid (Glutamic acid),C5H9N1O4,Amino Acids,[H₂L]/[HL][H],37,0.15,Log K,4.06,,N[C@@H](CCC(O)=O)C(O)=O,3,2,1,0,0,0,0,0,0,147.13,3,3,-0.7369,100.62
H⁺,L-2-Aminopentanedioic acid (Glutamic acid),C5H9N1O4,Amino Acids,[H₂L]/[HL][H],25,0.5,Log K,4.07,,N[C@@H](CCC(O)=O)C(O)=O,3,2,1,0,0,0,0,0,0,147.13,3,3,-0.7369,100.62
H⁺,L-2-Aminopentanedioic acid (Glutamic acid),C5H9N1O4,Amino Acids,[H₂L]/[HL][H],25,1.0,Log K,4.14,,N[C@@H](CCC(O)=O)C(O)=O,3,2,1,0,0,0,0,0,0,147.13,3,3,-0.7369,100.62
H⁺,L-2-Aminopentanedioic acid (Glutamic acid),C5H9N1O4,Amino Acids,[H₂L]/[HL][H],25,2.0,Log K,4.24,NaNO₃ used as background electrolyte.,N[C@@H](CCC(O)=O)C(O)=O,3,2,1,0,0,0,0,0,0,147.13,3,3,-0.7369,100.62
H⁺,L-2-Aminopentanedioic acid (Glutamic acid),C5H9N1O4,Amino Acids,[H₂L]/[HL][H],25,3.0,Log K,4.54,NaClO₄ used as background electrolyte.,N[C@@H](CCC(O)=O)C(O)=O,3,2,1,0,0,0,0,0,0,147.13,3,3,-0.7369,100.62
H⁺,L-2-Aminopentanedioic acid (Glutamic acid),C5H9N1O4,Amino Acids,[H₂L]/[HL][H],25,0.0,Log K,4.3,,N[C@@H](CCC(O)=O)C(O)=O,3,2,1,0,0,0,0,0,0,147.13,3,3,-0.7369,100.62
H⁺,L-2-Aminopentanedioic acid (Glutamic acid),C5H9N1O4,Amino Acids,[H₃L]/[H₂L][H],25,0.1,Log K,2.16,,N[C@@H](CCC(O)=O)C(O)=O,3,2,1,0,0,0,0,0,0,147.13,3,3,-0.7369,100.62
H⁺,L-2-Aminopentanedioic acid (Glutamic acid),C5H9N1O4,Amino Acids,[H₃L]/[H₂L][H],37,0.15,Log K,2.1,,N[C@@H](CCC(O)=O)C(O)=O,3,2,1,0,0,0,0,0,0,147.13,3,3,-0.7369,100.62
H⁺,L-2-Aminopentanedioic acid (Glutamic acid),C5H9N1O4,Amino Acids,[H₃L]/[H₂L][H],25,0.5,Log K,2.16,,N[C@@H](CCC(O)=O)C(O)=O,3,2,1,0,0,0,0,0,0,147.13,3,3,-0.7369,100.62
H⁺,L-2-Aminopentanedioic acid (Glutamic acid),C5H9N1O4,Amino Acids,[H₃L]/[H₂L][H],25,1.0,Log K,2.35,,N[C@@H](CCC(O)=O)C(O)=O,3,2,1,0,0,0,0,0,0,147.13,3,3,-0.7369,100.62
H⁺,L-2-Aminopentanedioic acid (Glutamic acid),C5H9N1O4,Amino Acids,[H₃L]/[H₂L][H],25,2.0,Log K,2.32,NaNO₃ used as background electrolyte.,N[C@@H](CCC(O)=O)C(O)=O,3,2,1,0,0,0,0,0,0,147.13,3,3,-0.7369,100.62
H⁺,L-2-Aminopentanedioic acid (Glutamic acid),C5H9N1O4,Amino Acids,[H₃L]/[H₂L][H],25,3.0,Log K,2.57,NaClO₄ used as background electrolyte.,N[C@@H](CCC(O)=O)C(O)=O,3,2,1,0,0,0,0,0,0,147.13,3,3,-0.7369,100.62
H⁺,L-2-Aminopentanedioic acid (Glutamic acid),C5H9N1O4,Amino Acids,[H₃L]/[H₂L][H],25,0.0,Log K,2.16,,N[C@@H](CCC(O)=O)C(O)=O,3,2,1,0,0,0,0,0,0,147.13,3,3,-0.7369,100.62
H⁺,DL-2-Amino-3-hydroxypentanedioic acid (3-Hydroxyglutamic acid),C5H9N1O5,Amino Acids,[HL]/[L][H],25,0.1,Log K,9.06,,N[C@@H](C(O)CC(O)=O)C(O)=O,3,2,1,0,0,0,0,0,0,163.129,4,4,-1.7661,120.85
H⁺,DL-2-Amino-3-hydroxypentanedioic acid (3-Hydroxyglutamic acid),C5H9N1O5,Amino Acids,[H₂L]/[HL][H],25,0.1,Log K,4.08,,N[C@@H](C(O)CC(O)=O)C(O)=O,3,2,1,0,0,0,0,0,0,163.129,4,4,-1.7661,120.85
H⁺,DL-2-Amino-3-hydroxypentanedioic acid (3-Hydroxyglutamic acid),C5H9N1O5,Amino Acids,[H₃L]/[H₂L][H],25,0.1,Log K,2.09,,N[C@@H](C(O)CC(O)=O)C(O)=O,3,2,1,0,0,0,0,0,0,163.129,4,4,-1.7661,120.85
H⁺,(3-Aminopropyl)malonic acid,C6H11N1O4,Amino Acids,[HL]/[L][H],25,0.1,Log K,10.45,,NCCCC(C(O)=O)C(O)=O,3,2,1,0,0,0,0,0,0,161.157,3,3,-0.4893,100.62
H⁺,(3-Aminopropyl)malonic acid,C6H11N1O4,Amino Acids,[H₂L]/[HL][H],25,0.1,Log K,4.86,,NCCCC(C(O)=O)C(O)=O,3,2,1,0,0,0,0,0,0,161.157,3,3,-0.4893,100.62
H⁺,(3-Aminopropyl)malonic acid,C6H11N1O4,Amino Acids,[H₃L]/[H₂L][H],25,0.1,Log K,2.52,,NCCCC(C(O)=O)C(O)=O,3,2,1,0,0,0,0,0,0,161.157,3,3,-0.4893,100.62
H⁺,L-2-Amino-3-phosphobutanoic acid (Phosphothreonine),C4H10N1O6P1,Amino Acids,[HL]/[L][H],25,0.1,Log K,9.67,K⁺ salt used as background electrolyte.,C[C@@H](O[P](O)(O)=O)[C@H](N)C(O)=O,3,1,1,0,0,2,0,0,0,199.099,4,4,-1.1039,130.08
H⁺,L-2-Amino-3-phosphobutanoic acid (Phosphothreonine),C4H10N1O6P1,Amino Acids,[H₂L]/[HL][H],25,0.1,Log K,5.83,K⁺ salt used as background electrolyte.,C[C@@H](O[P](O)(O)=O)[C@H](N)C(O)=O,3,1,1,0,0,2,0,0,0,199.099,4,4,-1.1039,130.08
H⁺,L-2-Amino-3-phosphobutanoic acid (Phosphothreonine),C4H10N1O6P1,Amino Acids,[H₃L]/[H₂L][H],25,0.1,Log K,2.25,,C[C@@H](O[P](O)(O)=O)[C@H](N)C(O)=O,3,1,1,0,0,2,0,0,0,199.099,4,4,-1.1039,130.08
H⁺,DL-2-Amino-3-(2-hydroxyphenyl)propanoic acid (o-Tyrosine),C9H11N1O3,Amino Acids,[HL]/[L][H],25,0.1,Log K,11.01,,NC(Cc1ccccc1O)C(O)=O,3,1,1,1,0,0,0,0,0,181.191,3,3,0.3466,83.55
H⁺,DL-2-Amino-3-(2-hydroxyphenyl)propanoic acid (o-Tyrosine),C9H11N1O3,Amino Acids,[HL]/[L][H],37,0.15,Log K,10.81,,NC(Cc1ccccc1O)C(O)=O,3,1,1,1,0,0,0,0,0,181.191,3,3,0.3466,83.55
H⁺,DL-2-Amino-3-(2-hydroxyphenyl)propanoic acid (o-Tyrosine),C9H11N1O3,Amino Acids,[H₂L]/[HL][H],25,0.1,Log K,8.67,,NC(Cc1ccccc1O)C(O)=O,3,1,1,1,0,0,0,0,0,181.191,3,3,0.3466,83.55
H⁺,DL-2-Amino-3-(2-hydroxyphenyl)propanoic acid (o-Tyrosine),C9H11N1O3,Amino Acids,[H₂L]/[HL][H],37,0.15,Log K,8.4,,NC(Cc1ccccc1O)C(O)=O,3,1,1,1,0,0,0,0,0,181.191,3,3,0.3466,83.55
H⁺,DL-2-Amino-3-(2-hydroxyphenyl)propanoic acid (o-Tyrosine),C9H11N1O3,Amino Acids,[H₃L]/[H₂L][H],25,0.1,Log K,2.41,,NC(Cc1ccccc1O)C(O)=O,3,1,1,1,0,0,0,0,0,181.191,3,3,0.3466,83.55
H⁺,DL-2-Amino-3-(3-hydroxyphenyl)propanoic acid (m-Tyrosine),C9H11N1O3,Amino Acids,[HL]/[L][H],25,0.1,Log K,10.04,,NC([C@H](O)c1ccccc1)C(O)=O,3,1,1,0,0,0,0,0,0,181.191,3,3,0.1319,83.55
H⁺,DL-2-Amino-3-(3-hydroxyphenyl)propanoic acid (m-Tyrosine),C9H11N1O3,Amino Acids,[HL]/[L][H],37,0.15,Log K,9.82,,NC([C@H](O)c1ccccc1)C(O)=O,3,1,1,0,0,0,0,0,0,181.191,3,3,0.1319,83.55
H⁺,DL-2-Amino-3-(3-hydroxyphenyl)propanoic acid (m-Tyrosine),C9H11N1O3,Amino Acids,[H₂L]/[HL][H],25,0.1,Log K,8.95,,NC([C@H](O)c1ccccc1)C(O)=O,3,1,1,0,0,0,0,0,0,181.191,3,3,0.1319,83.55
H⁺,DL-2-Amino-3-(3-hydroxyphenyl)propanoic acid (m-Tyrosine),C9H11N1O3,Amino Acids,[H₂L]/[HL][H],37,0.15,Log K,8.66,,NC([C@H](O)c1ccccc1)C(O)=O,3,1,1,0,0,0,0,0,0,181.191,3,3,0.1319,83.55
H⁺,DL-2-Amino-3-(3-hydroxyphenyl)propanoic acid (m-Tyrosine),C9H11N1O3,Amino Acids,[H₃L]/[H₂L][H],25,0.1,Log K,2.22,,NC([C@H](O)c1ccccc1)C(O)=O,3,1,1,0,0,0,0,0,0,181.191,3,3,0.1319,83.55
H⁺,L-2-Amino-3-(4-hydroxyphenyl)propanoic acid (Tyrosine),C9H11N1O3,Amino Acids,[HL]/[L][H],25,0.1,Log K,10.1,,N[C@@H](Cc1ccc(O)cc1)C(O)=O,3,1,1,1,0,0,0,0,0,181.191,3,3,0.3466,83.55
H⁺,L-2-Amino-3-(4-hydroxyphenyl)propanoic acid (Tyrosine),C9H11N1O3,Amino Acids,[HL]/[L][H],37,0.15,Log K,9.88,,N[C@@H](Cc1ccc(O)cc1)C(O)=O,3,1,1,1,0,0,0,0,0,181.191,3,3,0.3466,83.55
H⁺,L-2-Amino-3-(4-hydroxyphenyl)propanoic acid (Tyrosine),C9H11N1O3,Amino Acids,[HL]/[L][H],25,0.5,Log K,10.03,,N[C@@H](Cc1ccc(O)cc1)C(O)=O,3,1,1,1,0,0,0,0,0,181.191,3,3,0.3466,83.55
H⁺,L-2-Amino-3-(4-hydroxyphenyl)propanoic acid (Tyrosine),C9H11N1O3,Amino Acids,[HL]/[L][H],25,3.0,Log K,10.39,NaClO₄ used as background electrolyte.,N[C@@H](Cc1ccc(O)cc1)C(O)=O,3,1,1,1,0,0,0,0,0,181.191,3,3,0.3466,83.55
H⁺,L-2-Amino-3-(4-hydroxyphenyl)propanoic acid (Tyrosine),C9H11N1O3,Amino Acids,[HL]/[L][H],25,0.0,Log K,10.47,,N[C@@H](Cc1ccc(O)cc1)C(O)=O,3,1,1,1,0,0,0,0,0,181.191,3,3,0.3466,83.55
H⁺,L-2-Amino-3-(4-hydroxyphenyl)propanoic acid (Tyrosine),C9H11N1O3,Amino Acids,[H₂L]/[HL][H],25,0.1,Log K,9.04,,N[C@@H](Cc1ccc(O)cc1)C(O)=O,3,1,1,1,0,0,0,0,0,181.191,3,3,0.3466,83.55
H⁺,L-2-Amino-3-(4-hydroxyphenyl)propanoic acid (Tyrosine),C9H11N1O3,Amino Acids,[H₂L]/[HL][H],37,0.15,Log K,8.75,,N[C@@H](Cc1ccc(O)cc1)C(O)=O,3,1,1,1,0,0,0,0,0,181.191,3,3,0.3466,83.55
H⁺,L-2-Amino-3-(4-hydroxyphenyl)propanoic acid (Tyrosine),C9H11N1O3,Amino Acids,[H₂L]/[HL][H],25,0.5,Log K,8.98,,N[C@@H](Cc1ccc(O)cc1)C(O)=O,3,1,1,1,0,0,0,0,0,181.191,3,3,0.3466,83.55
H⁺,L-2-Amino-3-(4-hydroxyphenyl)propanoic acid (Tyrosine),C9H11N1O3,Amino Acids,[H₂L]/[HL][H],25,3.0,Log K,9.43,NaClO₄ used as background electrolyte.,N[C@@H](Cc1ccc(O)cc1)C(O)=O,3,1,1,1,0,0,0,0,0,181.191,3,3,0.3466,83.55
H⁺,L-2-Amino-3-(4-hydroxyphenyl)propanoic acid (Tyrosine),C9H11N1O3,Amino Acids,[H₂L]/[HL][H],25,0.0,Log K,9.19,,N[C@@H](Cc1ccc(O)cc1)C(O)=O,3,1,1,1,0,0,0,0,0,181.191,3,3,0.3466,83.55
H⁺,L-2-Amino-3-(4-hydroxyphenyl)propanoic acid (Tyrosine),C9H11N1O3,Amino Acids,[H₃L]/[H₂L][H],25,0.1,Log K,2.24,,N[C@@H](Cc1ccc(O)cc1)C(O)=O,3,1,1,1,0,0,0,0,0,181.191,3,3,0.3466,83.55
H⁺,L-2-Amino-3-(4-hydroxyphenyl)propanoic acid (Tyrosine),C9H11N1O3,Amino Acids,[H₃L]/[H₂L][H],25,3.0,Log K,2.81,NaClO₄ used as background electrolyte.,N[C@@H](Cc1ccc(O)cc1)C(O)=O,3,1,1,1,0,0,0,0,0,181.191,3,3,0.3466,83.55
H⁺,Bis(carboxymethyliminomethyl)phosphinic acid,C6H13N2O6P1,Amino Acids,[HL]/[L][H],25,0.1,Log K,9.0,Na⁺ salt used as background electrolyte.,OC(=O)CN=C[P](O)(=O)C=NCC(O)=O,3,2,0,0,0,1,0,0,0,236.12,3,5,-0.5174,136.62
H⁺,Bis(carboxymethyliminomethyl)phosphinic acid,C6H13N2O6P1,Amino Acids,[H₂L]/[HL][H],25,0.1,Log K,6.55,,OC(=O)CN=C[P](O)(=O)C=NCC(O)=O,3,2,0,0,0,1,0,0,0,236.12,3,5,-0.5174,136.62
H⁺,Bis(carboxymethyliminomethyl)phosphinic acid,C6H13N2O6P1,Amino Acids,[H₃L]/[H₂L][H],25,0.1,Log K,2.1,,OC(=O)CN=C[P](O)(=O)C=NCC(O)=O,3,2,0,0,0,1,0,0,0,236.12,3,5,-0.5174,136.62
H⁺,N-(Benzoylmethyl)iminodiacetic acid,C12H13N1O5,NTA and derivatives,[HL]/[L][H],25,0.1,Log K,7.89,K⁺ salt used as background electrolyte.,OC(=O)CN(CC(O)=O)CC(=O)c1ccccc1,3,2,0,0,0,0,0,0,1,251.238,2,4,0.3405,94.91
H⁺,N-(Benzoylmethyl)iminodiacetic acid,C12H13N1O5,NTA and derivatives,[HL]/[L][H],30,0.1,Log K,7.91,K⁺ salt used as background electrolyte.,OC(=O)CN(CC(O)=O)CC(=O)c1ccccc1,3,2,0,0,0,0,0,0,1,251.238,2,4,0.3405,94.91
H⁺,N-(Benzoylmethyl)iminodiacetic acid,C12H13N1O5,NTA and derivatives,[H₂L]/[HL][H],25,0.1,Log K,1.9,,OC(=O)CN(CC(O)=O)CC(=O)c1ccccc1,3,2,0,0,0,0,0,0,1,251.238,2,4,0.3405,94.91
H⁺,N-(Benzoylmethyl)iminodiacetic acid,C12H13N1O5,NTA and derivatives,[H₂L]/[HL][H],30,0.1,Log K,1.7,,OC(=O)CN(CC(O)=O)CC(=O)c1ccccc1,3,2,0,0,0,0,0,0,1,251.238,2,4,0.3405,94.91
H⁺,N-(Benzoylmethyl)iminodiacetic acid,C12H13N1O5,NTA and derivatives,[H₃L]/[H₂L][H],30,0.1,Log K,1.1,,OC(=O)CN(CC(O)=O)CC(=O)c1ccccc1,3,2,0,0,0,0,0,0,1,251.238,2,4,0.3405,94.91
H⁺,"N,N-Bis(carboxymethyl)glycylglycine",C8H12N2O7,NTA and derivatives,[HL]/[L][H],25,0.1,Log K,6.92,K⁺ salt used as background electrolyte.,OC(=O)CNC(=O)CN(CC(O)=O)CC(O)=O,3,3,0,0,0,0,0,0,1,248.191,4,5,-2.3416,144.24
H⁺,"N,N-Bis(carboxymethyl)glycylglycine",C8H12N2O7,NTA and derivatives,[H₂L]/[HL][H],25,0.1,Log K,3.31,,OC(=O)CNC(=O)CN(CC(O)=O)CC(O)=O,3,3,0,0,0,0,0,0,1,248.191,4,5,-2.3416,144.24
H⁺,"N,N-Bis(carboxymethyl)glycylglycine",C8H12N2O7,NTA and derivatives,[H₃L]/[H₂L][H],25,0.1,Log K,2.11,,OC(=O)CNC(=O)CN(CC(O)=O)CC(O)=O,3,3,0,0,0,0,0,0,1,248.191,4,5,-2.3416,144.24
H⁺,"N,N-Bis(carboxymethyl)glycylglycylglycine",C10H15N3O8,NTA and derivatives,[HL]/[L][H],25,0.1,Log K,6.56,K⁺ salt used as background electrolyte.,OC(=O)CNC(=O)CNC(=O)CN(CC(O)=O)CC(O)=O,3,3,0,0,0,0,0,0,1,305.243,5,6,-3.2254,173.34
H⁺,"N,N-Bis(carboxymethyl)glycylglycylglycine",C10H15N3O8,NTA and derivatives,[H₂L]/[HL][H],25,0.1,Log K,3.55,,OC(=O)CNC(=O)CNC(=O)CN(CC(O)=O)CC(O)=O,3,3,0,0,0,0,0,0,1,305.243,5,6,-3.2254,173.34
H⁺,"N,N-Bis(carboxymethyl)glycylglycylglycine",C10H15N3O8,NTA and derivatives,[H₃L]/[H₂L][H],25,0.1,Log K,2.14,,OC(=O)CNC(=O)CNC(=O)CN(CC(O)=O)CC(O)=O,3,3,0,0,0,0,0,0,1,305.243,5,6,-3.2254,173.34
H⁺,"N,N-Bis(carboxymethyl)glycylglycylglycylglycine",C12H18N4O9,NTA and derivatives,[HL]/[L][H],25,0.1,Log K,6.34,K⁺ salt used as background electrolyte.,OC(=O)CNC(=O)CNC(=O)CNC(=O)CN(CC(O)=O)CC(O)=O,3,3,0,0,0,0,0,0,1,362.295,6,7,-4.1092,202.44
H⁺,"N,N-Bis(carboxymethyl)glycylglycylglycylglycine",C12H18N4O9,NTA and derivatives,[H₂L]/[HL][H],25,0.1,Log K,3.45,,OC(=O)CNC(=O)CNC(=O)CNC(=O)CN(CC(O)=O)CC(O)=O,3,3,0,0,0,0,0,0,1,362.295,6,7,-4.1092,202.44
