SMILES,pKa,Dissociable_Atoms,Functional_Group,Name,Dissociable_Atoms_Ordered,Functional_Group_Ordered,Dissociation_Order
N[C@@H](CC(O)=O)C(O)=O,10.01,0:4:8,amine_primary:carboxylic_acid:carboxylic_acid,L-Aminobutanedioic acid (Aspartic acid),4:8:0,carboxylic_acid:carboxylic_acid:amine_primary,4(carboxylic_acid) > 8(carboxylic_acid) > 0(amine_primary)
N[C@@H](CC(O)=O)C(O)=O,10.002,0:4:8,amine_primary:carboxylic_acid:carboxylic_acid,L-Aminobutanedioic acid (Aspartic acid),4:8:0,carboxylic_acid:carboxylic_acid:amine_primary,4(carboxylic_acid) > 8(carboxylic_acid) > 0(amine_primary)
N[C@@H](CC(O)=O)C(O)=O,3.71,0:4:8,amine_primary:carboxylic_acid:carboxylic_acid,L-Aminobutanedioic acid (Aspartic acid),4:8:0,carboxylic_acid:carboxylic_acid:amine_primary,4(carboxylic_acid) > 8(carboxylic_acid) > 0(amine_primary)
N[C@@H](CC(O)=O)C(O)=O,3.64,0:4:8,amine_primary:carboxylic_acid:carboxylic_acid,L-Aminobutanedioic acid (Aspartic acid),4:8:0,carboxylic_acid:carboxylic_acid:amine_primary,4(carboxylic_acid) > 8(carboxylic_acid) > 0(amine_primary)
N[C@@H](CC(O)=O)C(O)=O,3.68,0:4:8,amine_primary:carboxylic_acid:carboxylic_acid,L-Aminobutanedioic acid (Aspartic acid),4:8:0,carboxylic_acid:carboxylic_acid:amine_primary,4(carboxylic_acid) > 8(carboxylic_acid) > 0(amine_primary)
N[C@@H](CC(O)=O)C(O)=O,3.73,0:4:8,amine_primary:carboxylic_acid:carboxylic_acid,L-Aminobutanedioic acid (Aspartic acid),4:8:0,carboxylic_acid:carboxylic_acid:amine_primary,4(carboxylic_acid) > 8(carboxylic_acid) > 0(amine_primary)
N[C@@H](CC(O)=O)C(O)=O,3.87,0:4:8,amine_primary:carboxylic_acid:carboxylic_acid,L-Aminobutanedioic acid (Aspartic acid),4:8:0,carboxylic_acid:carboxylic_acid:amine_primary,4(carboxylic_acid) > 8(carboxylic_acid) > 0(amine_primary)
N[C@@H](CC(O)=O)C(O)=O,4.07,0:4:8,amine_primary:carboxylic_acid:carboxylic_acid,L-Aminobutanedioic acid (Aspartic acid),4:8:0,carboxylic_acid:carboxylic_acid:amine_primary,4(carboxylic_acid) > 8(carboxylic_acid) > 0(amine_primary)
N[C@@H](CC(O)=O)C(O)=O,3.9,0:4:8,amine_primary:carboxylic_acid:carboxylic_acid,L-Aminobutanedioic acid (Aspartic acid),4:8:0,carboxylic_acid:carboxylic_acid:amine_primary,4(carboxylic_acid) > 8(carboxylic_acid) > 0(amine_primary)
N[C@@H](CC(O)=O)C(O)=O,1.95,0:4:8,amine_primary:carboxylic_acid:carboxylic_acid,L-Aminobutanedioic acid (Aspartic acid),4:8:0,carboxylic_acid:carboxylic_acid:amine_primary,4(carboxylic_acid) > 8(carboxylic_acid) > 0(amine_primary)
N[C@@H](CC(O)=O)C(O)=O,1.94,0:4:8,amine_primary:carboxylic_acid:carboxylic_acid,L-Aminobutanedioic acid (Aspartic acid),4:8:0,carboxylic_acid:carboxylic_acid:amine_primary,4(carboxylic_acid) > 8(carboxylic_acid) > 0(amine_primary)
N[C@@H](CC(O)=O)C(O)=O,1.98,0:4:8,amine_primary:carboxylic_acid:carboxylic_acid,L-Aminobutanedioic acid (Aspartic acid),4:8:0,carboxylic_acid:carboxylic_acid:amine_primary,4(carboxylic_acid) > 8(carboxylic_acid) > 0(amine_primary)
N[C@@H](CC(O)=O)C(O)=O,2.0,0:4:8,amine_primary:carboxylic_acid:carboxylic_acid,L-Aminobutanedioic acid (Aspartic acid),4:8:0,carboxylic_acid:carboxylic_acid:amine_primary,4(carboxylic_acid) > 8(carboxylic_acid) > 0(amine_primary)
N[C@@H](CC(O)=O)C(O)=O,2.14,0:4:8,amine_primary:carboxylic_acid:carboxylic_acid,L-Aminobutanedioic acid (Aspartic acid),4:8:0,carboxylic_acid:carboxylic_acid:amine_primary,4(carboxylic_acid) > 8(carboxylic_acid) > 0(amine_primary)
N[C@@H](CC(O)=O)C(O)=O,2.35,0:4:8,amine_primary:carboxylic_acid:carboxylic_acid,L-Aminobutanedioic acid (Aspartic acid),4:8:0,carboxylic_acid:carboxylic_acid:amine_primary,4(carboxylic_acid) > 8(carboxylic_acid) > 0(amine_primary)
N[C@@H](CC(O)=O)C(O)=O,1.99,0:4:8,amine_primary:carboxylic_acid:carboxylic_acid,L-Aminobutanedioic acid (Aspartic acid),4:8:0,carboxylic_acid:carboxylic_acid:amine_primary,4(carboxylic_acid) > 8(carboxylic_acid) > 0(amine_primary)
CC([C@H](N)C(O)=O)C(O)=O,9.48,3:5:8,amine_primary:carboxylic_acid:carboxylic_acid,DL-2-Amino-3-methylbutanedioic acid (3-Methylaspartic acid),5:8:3,carboxylic_acid:carboxylic_acid:amine_primary,5(carboxylic_acid) > 8(carboxylic_acid) > 3(amine_primary)
CC([C@H](N)C(O)=O)C(O)=O,3.59,3:5:8,amine_primary:carboxylic_acid:carboxylic_acid,DL-2-Amino-3-methylbutanedioic acid (3-Methylaspartic acid),5:8:3,carboxylic_acid:carboxylic_acid:amine_primary,5(carboxylic_acid) > 8(carboxylic_acid) > 3(amine_primary)
CC([C@H](N)C(O)=O)C(O)=O,1.99,3:5:8,amine_primary:carboxylic_acid:carboxylic_acid,DL-2-Amino-3-methylbutanedioic acid (3-Methylaspartic acid),5:8:3,carboxylic_acid:carboxylic_acid:amine_primary,5(carboxylic_acid) > 8(carboxylic_acid) > 3(amine_primary)
N[C@@H](CCC(O)=O)C(O)=O,9.58,0:5:9,amine_primary:carboxylic_acid:carboxylic_acid,L-2-Aminopentanedioic acid (Glutamic acid),5:9:0,carboxylic_acid:carboxylic_acid:amine_primary,5(carboxylic_acid) > 9(carboxylic_acid) > 0(amine_primary)
N[C@@H](CCC(O)=O)C(O)=O,9.23,0:5:9,amine_primary:carboxylic_acid:carboxylic_acid,L-2-Aminopentanedioic acid (Glutamic acid),5:9:0,carboxylic_acid:carboxylic_acid:amine_primary,5(carboxylic_acid) > 9(carboxylic_acid) > 0(amine_primary)
N[C@@H](CCC(O)=O)C(O)=O,9.49,0:5:9,amine_primary:carboxylic_acid:carboxylic_acid,L-2-Aminopentanedioic acid (Glutamic acid),5:9:0,carboxylic_acid:carboxylic_acid:amine_primary,5(carboxylic_acid) > 9(carboxylic_acid) > 0(amine_primary)
N[C@@H](CCC(O)=O)C(O)=O,9.46,0:5:9,amine_primary:carboxylic_acid:carboxylic_acid,L-2-Aminopentanedioic acid (Glutamic acid),5:9:0,carboxylic_acid:carboxylic_acid:amine_primary,5(carboxylic_acid) > 9(carboxylic_acid) > 0(amine_primary)
N[C@@H](CCC(O)=O)C(O)=O,9.67,0:5:9,amine_primary:carboxylic_acid:carboxylic_acid,L-2-Aminopentanedioic acid (Glutamic acid),5:9:0,carboxylic_acid:carboxylic_acid:amine_primary,5(carboxylic_acid) > 9(carboxylic_acid) > 0(amine_primary)
N[C@@H](CCC(O)=O)C(O)=O,9.89,0:5:9,amine_primary:carboxylic_acid:carboxylic_acid,L-2-Aminopentanedioic acid (Glutamic acid),5:9:0,carboxylic_acid:carboxylic_acid:amine_primary,5(carboxylic_acid) > 9(carboxylic_acid) > 0(amine_primary)
N[C@@H](CCC(O)=O)C(O)=O,9.96,0:5:9,amine_primary:carboxylic_acid:carboxylic_acid,L-2-Aminopentanedioic acid (Glutamic acid),5:9:0,carboxylic_acid:carboxylic_acid:amine_primary,5(carboxylic_acid) > 9(carboxylic_acid) > 0(amine_primary)
N[C@@H](CCC(O)=O)C(O)=O,4.15,0:5:9,amine_primary:carboxylic_acid:carboxylic_acid,L-2-Aminopentanedioic acid (Glutamic acid),5:9:0,carboxylic_acid:carboxylic_acid:amine_primary,5(carboxylic_acid) > 9(carboxylic_acid) > 0(amine_primary)
N[C@@H](CCC(O)=O)C(O)=O,4.06,0:5:9,amine_primary:carboxylic_acid:carboxylic_acid,L-2-Aminopentanedioic acid (Glutamic acid),5:9:0,carboxylic_acid:carboxylic_acid:amine_primary,5(carboxylic_acid) > 9(carboxylic_acid) > 0(amine_primary)
N[C@@H](CCC(O)=O)C(O)=O,4.07,0:5:9,amine_primary:carboxylic_acid:carboxylic_acid,L-2-Aminopentanedioic acid (Glutamic acid),5:9:0,carboxylic_acid:carboxylic_acid:amine_primary,5(carboxylic_acid) > 9(carboxylic_acid) > 0(amine_primary)
N[C@@H](CCC(O)=O)C(O)=O,4.14,0:5:9,amine_primary:carboxylic_acid:carboxylic_acid,L-2-Aminopentanedioic acid (Glutamic acid),5:9:0,carboxylic_acid:carboxylic_acid:amine_primary,5(carboxylic_acid) > 9(carboxylic_acid) > 0(amine_primary)
N[C@@H](CCC(O)=O)C(O)=O,4.24,0:5:9,amine_primary:carboxylic_acid:carboxylic_acid,L-2-Aminopentanedioic acid (Glutamic acid),5:9:0,carboxylic_acid:carboxylic_acid:amine_primary,5(carboxylic_acid) > 9(carboxylic_acid) > 0(amine_primary)
N[C@@H](CCC(O)=O)C(O)=O,4.54,0:5:9,amine_primary:carboxylic_acid:carboxylic_acid,L-2-Aminopentanedioic acid (Glutamic acid),5:9:0,carboxylic_acid:carboxylic_acid:amine_primary,5(carboxylic_acid) > 9(carboxylic_acid) > 0(amine_primary)
N[C@@H](CCC(O)=O)C(O)=O,4.3,0:5:9,amine_primary:carboxylic_acid:carboxylic_acid,L-2-Aminopentanedioic acid (Glutamic acid),5:9:0,carboxylic_acid:carboxylic_acid:amine_primary,5(carboxylic_acid) > 9(carboxylic_acid) > 0(amine_primary)
N[C@@H](CCC(O)=O)C(O)=O,2.16,0:5:9,amine_primary:carboxylic_acid:carboxylic_acid,L-2-Aminopentanedioic acid (Glutamic acid),5:9:0,carboxylic_acid:carboxylic_acid:amine_primary,5(carboxylic_acid) > 9(carboxylic_acid) > 0(amine_primary)
N[C@@H](CCC(O)=O)C(O)=O,2.1,0:5:9,amine_primary:carboxylic_acid:carboxylic_acid,L-2-Aminopentanedioic acid (Glutamic acid),5:9:0,carboxylic_acid:carboxylic_acid:amine_primary,5(carboxylic_acid) > 9(carboxylic_acid) > 0(amine_primary)
N[C@@H](CCC(O)=O)C(O)=O,2.16,0:5:9,amine_primary:carboxylic_acid:carboxylic_acid,L-2-Aminopentanedioic acid (Glutamic acid),5:9:0,carboxylic_acid:carboxylic_acid:amine_primary,5(carboxylic_acid) > 9(carboxylic_acid) > 0(amine_primary)
N[C@@H](CCC(O)=O)C(O)=O,2.35,0:5:9,amine_primary:carboxylic_acid:carboxylic_acid,L-2-Aminopentanedioic acid (Glutamic acid),5:9:0,carboxylic_acid:carboxylic_acid:amine_primary,5(carboxylic_acid) > 9(carboxylic_acid) > 0(amine_primary)
N[C@@H](CCC(O)=O)C(O)=O,2.32,0:5:9,amine_primary:carboxylic_acid:carboxylic_acid,L-2-Aminopentanedioic acid (Glutamic acid),5:9:0,carboxylic_acid:carboxylic_acid:amine_primary,5(carboxylic_acid) > 9(carboxylic_acid) > 0(amine_primary)
N[C@@H](CCC(O)=O)C(O)=O,2.57,0:5:9,amine_primary:carboxylic_acid:carboxylic_acid,L-2-Aminopentanedioic acid (Glutamic acid),5:9:0,carboxylic_acid:carboxylic_acid:amine_primary,5(carboxylic_acid) > 9(carboxylic_acid) > 0(amine_primary)
N[C@@H](CCC(O)=O)C(O)=O,2.16,0:5:9,amine_primary:carboxylic_acid:carboxylic_acid,L-2-Aminopentanedioic acid (Glutamic acid),5:9:0,carboxylic_acid:carboxylic_acid:amine_primary,5(carboxylic_acid) > 9(carboxylic_acid) > 0(amine_primary)
N[C@@H](C(O)CC(O)=O)C(O)=O,9.06,6:9:0,carboxylic_acid:carboxylic_acid:amine_primary,DL-2-Amino-3-hydroxypentanedioic acid (3-Hydroxyglutamic acid),6:9:0,carboxylic_acid:carboxylic_acid:amine_primary,6(carboxylic_acid) > 9(carboxylic_acid) > 0(amine_primary)
N[C@@H](C(O)CC(O)=O)C(O)=O,4.08,6:9:0,carboxylic_acid:carboxylic_acid:amine_primary,DL-2-Amino-3-hydroxypentanedioic acid (3-Hydroxyglutamic acid),6:9:0,carboxylic_acid:carboxylic_acid:amine_primary,6(carboxylic_acid) > 9(carboxylic_acid) > 0(amine_primary)
N[C@@H](C(O)CC(O)=O)C(O)=O,2.09,6:9:0,carboxylic_acid:carboxylic_acid:amine_primary,DL-2-Amino-3-hydroxypentanedioic acid (3-Hydroxyglutamic acid),6:9:0,carboxylic_acid:carboxylic_acid:amine_primary,6(carboxylic_acid) > 9(carboxylic_acid) > 0(amine_primary)
NCCCC(C(O)=O)C(O)=O,10.45,0:6:9,amine_primary:carboxylic_acid:carboxylic_acid,(3-Aminopropyl)malonic acid,6:9:0,carboxylic_acid:carboxylic_acid:amine_primary,6(carboxylic_acid) > 9(carboxylic_acid) > 0(amine_primary)
NCCCC(C(O)=O)C(O)=O,4.86,0:6:9,amine_primary:carboxylic_acid:carboxylic_acid,(3-Aminopropyl)malonic acid,6:9:0,carboxylic_acid:carboxylic_acid:amine_primary,6(carboxylic_acid) > 9(carboxylic_acid) > 0(amine_primary)
NCCCC(C(O)=O)C(O)=O,2.52,0:6:9,amine_primary:carboxylic_acid:carboxylic_acid,(3-Aminopropyl)malonic acid,6:9:0,carboxylic_acid:carboxylic_acid:amine_primary,6(carboxylic_acid) > 9(carboxylic_acid) > 0(amine_primary)
C[C@@H](O[P](O)(O)=O)[C@H](N)C(O)=O,9.67,10:8:3,carboxylic_acid:amine_primary:phosphate,L-2-Amino-3-phosphobutanoic acid (Phosphothreonine),10:8:3,carboxylic_acid:amine_primary:phosphate,10(carboxylic_acid) > 8(amine_primary) > 3(phosphate)
C[C@@H](O[P](O)(O)=O)[C@H](N)C(O)=O,5.83,10:8:3,carboxylic_acid:amine_primary:phosphate,L-2-Amino-3-phosphobutanoic acid (Phosphothreonine),10:8:3,carboxylic_acid:amine_primary:phosphate,10(carboxylic_acid) > 8(amine_primary) > 3(phosphate)
C[C@@H](O[P](O)(O)=O)[C@H](N)C(O)=O,2.25,10:8:3,carboxylic_acid:amine_primary:phosphate,L-2-Amino-3-phosphobutanoic acid (Phosphothreonine),10:8:3,carboxylic_acid:amine_primary:phosphate,10(carboxylic_acid) > 8(amine_primary) > 3(phosphate)
NC(Cc1ccccc1O)C(O)=O,11.01,0:9:11,amine_primary:phenol:carboxylic_acid,DL-2-Amino-3-(2-hydroxyphenyl)propanoic acid (o-Tyrosine),11:9:0,carboxylic_acid:phenol:amine_primary,11(carboxylic_acid) > 9(phenol) > 0(amine_primary)
NC(Cc1ccccc1O)C(O)=O,10.81,0:9:11,amine_primary:phenol:carboxylic_acid,DL-2-Amino-3-(2-hydroxyphenyl)propanoic acid (o-Tyrosine),11:9:0,carboxylic_acid:phenol:amine_primary,11(carboxylic_acid) > 9(phenol) > 0(amine_primary)
NC(Cc1ccccc1O)C(O)=O,8.67,0:9:11,amine_primary:phenol:carboxylic_acid,DL-2-Amino-3-(2-hydroxyphenyl)propanoic acid (o-Tyrosine),11:9:0,carboxylic_acid:phenol:amine_primary,11(carboxylic_acid) > 9(phenol) > 0(amine_primary)
NC(Cc1ccccc1O)C(O)=O,8.4,0:9:11,amine_primary:phenol:carboxylic_acid,DL-2-Amino-3-(2-hydroxyphenyl)propanoic acid (o-Tyrosine),11:9:0,carboxylic_acid:phenol:amine_primary,11(carboxylic_acid) > 9(phenol) > 0(amine_primary)
NC(Cc1ccccc1O)C(O)=O,2.41,0:9:11,amine_primary:phenol:carboxylic_acid,DL-2-Amino-3-(2-hydroxyphenyl)propanoic acid (o-Tyrosine),11:9:0,carboxylic_acid:phenol:amine_primary,11(carboxylic_acid) > 9(phenol) > 0(amine_primary)
NC([C@H](O)c1ccccc1)C(O)=O,10.04,0:3:11,amine_primary:alcohol:carboxylic_acid,DL-2-Amino-3-(3-hydroxyphenyl)propanoic acid (m-Tyrosine),11:0:3,carboxylic_acid:amine_primary:alcohol,11(carboxylic_acid) > 0(amine_primary) > 3(alcohol)
NC([C@H](O)c1ccccc1)C(O)=O,9.82,0:3:11,amine_primary:alcohol:carboxylic_acid,DL-2-Amino-3-(3-hydroxyphenyl)propanoic acid (m-Tyrosine),11:0:3,carboxylic_acid:amine_primary:alcohol,11(carboxylic_acid) > 0(amine_primary) > 3(alcohol)
NC([C@H](O)c1ccccc1)C(O)=O,8.95,0:3:11,amine_primary:alcohol:carboxylic_acid,DL-2-Amino-3-(3-hydroxyphenyl)propanoic acid (m-Tyrosine),11:0:3,carboxylic_acid:amine_primary:alcohol,11(carboxylic_acid) > 0(amine_primary) > 3(alcohol)
NC([C@H](O)c1ccccc1)C(O)=O,8.66,0:3:11,amine_primary:alcohol:carboxylic_acid,DL-2-Amino-3-(3-hydroxyphenyl)propanoic acid (m-Tyrosine),11:0:3,carboxylic_acid:amine_primary:alcohol,11(carboxylic_acid) > 0(amine_primary) > 3(alcohol)
NC([C@H](O)c1ccccc1)C(O)=O,2.22,0:3:11,amine_primary:alcohol:carboxylic_acid,DL-2-Amino-3-(3-hydroxyphenyl)propanoic acid (m-Tyrosine),11:0:3,carboxylic_acid:amine_primary:alcohol,11(carboxylic_acid) > 0(amine_primary) > 3(alcohol)
N[C@@H](Cc1ccc(O)cc1)C(O)=O,10.1,0:7:11,amine_primary:phenol:carboxylic_acid,L-2-Amino-3-(4-hydroxyphenyl)propanoic acid (Tyrosine),11:7:0,carboxylic_acid:phenol:amine_primary,11(carboxylic_acid) > 7(phenol) > 0(amine_primary)
N[C@@H](Cc1ccc(O)cc1)C(O)=O,9.88,0:7:11,amine_primary:phenol:carboxylic_acid,L-2-Amino-3-(4-hydroxyphenyl)propanoic acid (Tyrosine),11:7:0,carboxylic_acid:phenol:amine_primary,11(carboxylic_acid) > 7(phenol) > 0(amine_primary)
N[C@@H](Cc1ccc(O)cc1)C(O)=O,10.03,0:7:11,amine_primary:phenol:carboxylic_acid,L-2-Amino-3-(4-hydroxyphenyl)propanoic acid (Tyrosine),11:7:0,carboxylic_acid:phenol:amine_primary,11(carboxylic_acid) > 7(phenol) > 0(amine_primary)
N[C@@H](Cc1ccc(O)cc1)C(O)=O,10.39,0:7:11,amine_primary:phenol:carboxylic_acid,L-2-Amino-3-(4-hydroxyphenyl)propanoic acid (Tyrosine),11:7:0,carboxylic_acid:phenol:amine_primary,11(carboxylic_acid) > 7(phenol) > 0(amine_primary)
N[C@@H](Cc1ccc(O)cc1)C(O)=O,10.47,0:7:11,amine_primary:phenol:carboxylic_acid,L-2-Amino-3-(4-hydroxyphenyl)propanoic acid (Tyrosine),11:7:0,carboxylic_acid:phenol:amine_primary,11(carboxylic_acid) > 7(phenol) > 0(amine_primary)
N[C@@H](Cc1ccc(O)cc1)C(O)=O,9.04,0:7:11,amine_primary:phenol:carboxylic_acid,L-2-Amino-3-(4-hydroxyphenyl)propanoic acid (Tyrosine),11:7:0,carboxylic_acid:phenol:amine_primary,11(carboxylic_acid) > 7(phenol) > 0(amine_primary)
N[C@@H](Cc1ccc(O)cc1)C(O)=O,8.75,0:7:11,amine_primary:phenol:carboxylic_acid,L-2-Amino-3-(4-hydroxyphenyl)propanoic acid (Tyrosine),11:7:0,carboxylic_acid:phenol:amine_primary,11(carboxylic_acid) > 7(phenol) > 0(amine_primary)
N[C@@H](Cc1ccc(O)cc1)C(O)=O,8.98,0:7:11,amine_primary:phenol:carboxylic_acid,L-2-Amino-3-(4-hydroxyphenyl)propanoic acid (Tyrosine),11:7:0,carboxylic_acid:phenol:amine_primary,11(carboxylic_acid) > 7(phenol) > 0(amine_primary)
N[C@@H](Cc1ccc(O)cc1)C(O)=O,9.43,0:7:11,amine_primary:phenol:carboxylic_acid,L-2-Amino-3-(4-hydroxyphenyl)propanoic acid (Tyrosine),11:7:0,carboxylic_acid:phenol:amine_primary,11(carboxylic_acid) > 7(phenol) > 0(amine_primary)
N[C@@H](Cc1ccc(O)cc1)C(O)=O,9.19,0:7:11,amine_primary:phenol:carboxylic_acid,L-2-Amino-3-(4-hydroxyphenyl)propanoic acid (Tyrosine),11:7:0,carboxylic_acid:phenol:amine_primary,11(carboxylic_acid) > 7(phenol) > 0(amine_primary)
N[C@@H](Cc1ccc(O)cc1)C(O)=O,2.24,0:7:11,amine_primary:phenol:carboxylic_acid,L-2-Amino-3-(4-hydroxyphenyl)propanoic acid (Tyrosine),11:7:0,carboxylic_acid:phenol:amine_primary,11(carboxylic_acid) > 7(phenol) > 0(amine_primary)
N[C@@H](Cc1ccc(O)cc1)C(O)=O,2.81,0:7:11,amine_primary:phenol:carboxylic_acid,L-2-Amino-3-(4-hydroxyphenyl)propanoic acid (Tyrosine),11:7:0,carboxylic_acid:phenol:amine_primary,11(carboxylic_acid) > 7(phenol) > 0(amine_primary)
OC(=O)CN=C[P](O)(=O)C=NCC(O)=O,9.0,6:8:7,phosphate:phosphate:phosphate,Bis(carboxymethyliminomethyl)phosphinic acid,6:8:7,phosphate:phosphate:phosphate,6(phosphate) > 8(phosphate) > 7(phosphate)
OC(=O)CN=C[P](O)(=O)C=NCC(O)=O,6.55,6:8:7,phosphate:phosphate:phosphate,Bis(carboxymethyliminomethyl)phosphinic acid,6:8:7,phosphate:phosphate:phosphate,6(phosphate) > 8(phosphate) > 7(phosphate)
OC(=O)CN=C[P](O)(=O)C=NCC(O)=O,2.1,6:8:7,phosphate:phosphate:phosphate,Bis(carboxymethyliminomethyl)phosphinic acid,6:8:7,phosphate:phosphate:phosphate,6(phosphate) > 8(phosphate) > 7(phosphate)
OC(=O)CNC(=O)CN(CC(O)=O)CC(O)=O,6.92,0:11:15,carboxylic_acid:carboxylic_acid:carboxylic_acid,"N,N-Bis(carboxymethyl)glycylglycine",0:11:15,carboxylic_acid:carboxylic_acid:carboxylic_acid,0(carboxylic_acid) > 11(carboxylic_acid) > 15(carboxylic_acid)
OC(=O)CNC(=O)CN(CC(O)=O)CC(O)=O,3.31,0:11:15,carboxylic_acid:carboxylic_acid:carboxylic_acid,"N,N-Bis(carboxymethyl)glycylglycine",0:11:15,carboxylic_acid:carboxylic_acid:carboxylic_acid,0(carboxylic_acid) > 11(carboxylic_acid) > 15(carboxylic_acid)
OC(=O)CNC(=O)CN(CC(O)=O)CC(O)=O,2.11,0:11:15,carboxylic_acid:carboxylic_acid:carboxylic_acid,"N,N-Bis(carboxymethyl)glycylglycine",0:11:15,carboxylic_acid:carboxylic_acid:carboxylic_acid,0(carboxylic_acid) > 11(carboxylic_acid) > 15(carboxylic_acid)
OC(=O)CNC(=O)CNC(=O)CN(CC(O)=O)CC(O)=O,6.56,0:15:19,carboxylic_acid:carboxylic_acid:carboxylic_acid,"N,N-Bis(carboxymethyl)glycylglycylglycine",0:15:19,carboxylic_acid:carboxylic_acid:carboxylic_acid,0(carboxylic_acid) > 15(carboxylic_acid) > 19(carboxylic_acid)
OC(=O)CNC(=O)CNC(=O)CN(CC(O)=O)CC(O)=O,3.55,0:15:19,carboxylic_acid:carboxylic_acid:carboxylic_acid,"N,N-Bis(carboxymethyl)glycylglycylglycine",0:15:19,carboxylic_acid:carboxylic_acid:carboxylic_acid,0(carboxylic_acid) > 15(carboxylic_acid) > 19(carboxylic_acid)
OC(=O)CNC(=O)CNC(=O)CN(CC(O)=O)CC(O)=O,2.14,0:15:19,carboxylic_acid:carboxylic_acid:carboxylic_acid,"N,N-Bis(carboxymethyl)glycylglycylglycine",0:15:19,carboxylic_acid:carboxylic_acid:carboxylic_acid,0(carboxylic_acid) > 15(carboxylic_acid) > 19(carboxylic_acid)
OC(=O)CNC(=O)CNC(=O)CNC(=O)CN(CC(O)=O)CC(O)=O,6.34,0:19:23,carboxylic_acid:carboxylic_acid:carboxylic_acid,"N,N-Bis(carboxymethyl)glycylglycylglycylglycine",0:19:23,carboxylic_acid:carboxylic_acid:carboxylic_acid,0(carboxylic_acid) > 19(carboxylic_acid) > 23(carboxylic_acid)
OC(=O)CNC(=O)CNC(=O)CNC(=O)CN(CC(O)=O)CC(O)=O,3.45,0:19:23,carboxylic_acid:carboxylic_acid:carboxylic_acid,"N,N-Bis(carboxymethyl)glycylglycylglycylglycine",0:19:23,carboxylic_acid:carboxylic_acid:carboxylic_acid,0(carboxylic_acid) > 19(carboxylic_acid) > 23(carboxylic_acid)
OC(=O)CNC(=O)CNC(=O)CNC(=O)CN(CC(O)=O)CC(O)=O,2.22,0:19:23,carboxylic_acid:carboxylic_acid:carboxylic_acid,"N,N-Bis(carboxymethyl)glycylglycylglycylglycine",0:19:23,carboxylic_acid:carboxylic_acid:carboxylic_acid,0(carboxylic_acid) > 19(carboxylic_acid) > 23(carboxylic_acid)
